,id,name,artists,artist_name,album,album_name,release_date,explicit,popularity,label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
1298,6tvDAC8atHIjyLgvOEK1fK,Monday,['53XhwfbYqKCa1cC15pYq2q'],['Imagine Dragons'],6DdU5f52hpc2gfeLjK374Y,Mercury - Act 1,2021-09-03,False,70.0,"Monday|M,e,r,c,u,r,y, ,-, ,A,c,t, ,1|Imagine Dragons",0.803,0.649,6.0,-5.842,1.0,0.219,0.127,6.49e-05,0.0894,0.797,90.006,4.0,187896.0
1299,6uY9kK6gdGDCeT5sklQG7u,"Build God, Then We'll Talk",['20JZFwl6HVl6yg8a4H3ZqK'],['Panic! At The Disco'],01hp4DvayKlnqUQrmk0vvz,A Fever You Can't Sweat Out,2005-09-27,False,51.0,"Build God, Then We'll Talk|A, ,F,e,v,e,r, ,Y,o,u, ,C,a,n,',t, ,S,w,e,a,t, ,O,u,t|Panic! At The Disco",0.418,0.827,11.0,-4.133,0.0,0.0476,0.138,0.0,0.336,0.448,124.532,4.0,220720.0
1300,6ukvsBzq4d1vBsAUmz7ZVt,Daft Punk,['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],12dPqNFIdjiVFSHvtsDmzJ,"PTX, Vol. 2",2013-11-05,False,61.0,"Daft Punk|P,T,X,,, ,V,o,l,., ,2|Pentatonix",0.717,0.621,11.0,-7.588,0.0,0.0605,0.00403,0.0,0.144,0.72,133.014,4.0,248560.0
1301,6uqt8IZL5qsxiVddYVYaUV,Summer,['1uiEZYehlNivdK3iQyAbye'],['Tom Misch'],2FVfODkF1inBzSwB2plsYk,Beat Tape 1,2014-03-14,False,39.0,"Summer|B,e,a,t, ,T,a,p,e, ,1|Tom Misch",0.76,0.652,7.0,-11.174,1.0,0.134,0.382,0.878,0.136,0.388,94.984,4.0,132208.0
1302,6vBVh1k61VCdJ7StOOlHJO,Maybe IDK,['50JJSqHUf2RQ9xsHs0KMHg'],['Jon Bellion'],2e8nzTZ0HtK94IifOWgN7o,The Human Condition,2016-06-10,True,45.0,"Maybe IDK|T,h,e, ,H,u,m,a,n, ,C,o,n,d,i,t,i,o,n|Jon Bellion",0.54,0.54,9.0,-6.517,1.0,0.0539,0.0616,0.0,0.231,0.209,120.266,4.0,233393.0
1303,6vGVf8K3ri7VfkCj6PtZRy,Radioactive,"['26AHtbjWKiwYzsoGoUZq53', '378dH6EszOLFShpRzAQkVM']","['Pentatonix', 'Lindsey Stirling']",67vgL4RvpcGY0nooDOK6zW,Radioactive,2014-05-05,False,61.0,"Radioactive|R,a,d,i,o,a,c,t,i,v,e|Pentatonix,Lindsey Stirling",0.497,0.6,8.0,-7.677,1.0,0.0721,0.504,0.0,0.265,0.426,134.993,4.0,228000.0
1304,6vPDjg4zuLlJrzgm9vqZCj,In the Midst of It All,"['1uiEZYehlNivdK3iQyAbye', '7JFinw4LobpCUjapyKvsjo']","['Tom Misch', 'Sam Wills']",5IW5ko3B1W5doRD3YH9DV8,Beat Tape 2,2015-08-28,False,54.0,"In the Midst of It All|B,e,a,t, ,T,a,p,e, ,2|Tom Misch,Sam Wills",0.362,0.236,9.0,-11.081,1.0,0.0468,0.706,0.139,0.109,0.0434,88.421,4.0,342604.0
1305,6vsV4D8BM6PioRr1UOx0n2,you should see me in a crown,['6qqNVTkY8uBg9cP3Jd7DAH'],['Billie Eilish'],6K7WeaA2R5wPU9hfuE8Zfb,you should see me in a crown,2018-07-18,False,78.0,"you should see me in a crown|y,o,u, ,s,h,o,u,l,d, ,s,e,e, ,m,e, ,i,n, ,a, ,c,r,o,w,n|Billie Eilish",0.697,0.552,1.0,-10.271,0.0,0.196,0.479,0.127,0.147,0.278,75.235,4.0,180567.0
1306,6wNUBZNWFxdUGof6vkaykE,One For The Road,['7Ln80lUS6He07XvHI8qqHH'],['Arctic Monkeys'],78bpIziExqiI9qztvNFlQu,AM,2013-09-09,False,68.0,"One For The Road|A,M|Arctic Monkeys",0.415,0.668,0.0,-6.849,1.0,0.036,0.212,0.0615,0.27,0.842,180.048,4.0,206052.0
1307,6wcckVJclK7eZVpr4il6vj,Flipside,['19lQ2rJLlP71FOKESiMNJT'],['Ripe'],5zENm1Gr6BM9mmYkjyN43K,Joy in the Wild Unknown,2018-04-06,False,39.0,"Flipside|J,o,y, ,i,n, ,t,h,e, ,W,i,l,d, ,U,n,k,n,o,w,n|Ripe",0.754,0.732,11.0,-5.0,0.0,0.0296,0.0273,0.0,0.113,0.722,95.98,4.0,218965.0
1308,6wmYBQnVQ7IQpgiMYjjNN2,Ooh,"['50JJSqHUf2RQ9xsHs0KMHg', '165emQ8H9rnKpIfKVzAWXC']","['Jon Bellion', 'Christianne Jensen']",7EOvtHDxbltA0GNC4mvLAC,The Definition,2014-09-23,True,50.0,"Ooh|T,h,e, ,D,e,f,i,n,i,t,i,o,n|Jon Bellion,Christianne Jensen",0.827,0.405,0.0,-8.95,1.0,0.0463,0.82,8.01e-05,0.103,0.531,114.989,4.0,219227.0
1309,6x9j8uAO8HBl9d1xkvTkoR,Stay,['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],2viOlnLfhPLDgx7hvBqLwW,"PTX Presents: Top Pop, Vol. I",2018-04-13,False,42.0,"Stay|P,T,X, ,P,r,e,s,e,n,t,s,:, ,T,o,p, ,P,o,p,,, ,V,o,l,., ,I|Pentatonix",0.384,0.501,10.0,-6.067,0.0,0.0362,0.185,0.0,0.114,0.371,102.153,4.0,202600.0
1310,6xSIsFET1hxpaYFQuHux4P,My Life,['53XhwfbYqKCa1cC15pYq2q'],['Imagine Dragons'],6DdU5f52hpc2gfeLjK374Y,Mercury - Act 1,2021-09-03,False,71.0,"My Life|M,e,r,c,u,r,y, ,-, ,A,c,t, ,1|Imagine Dragons",0.525,0.427,4.0,-7.282,1.0,0.032,0.0828,0.0,0.144,0.305,129.982,4.0,224512.0
1311,6xZ4Q2k2ompmDppyeESIY8,Level of Concern,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],4h3HXlnt6lryGzGbWmcFuY,Level of Concern,2020-04-09,False,72.0,"Level of Concern|L,e,v,e,l, ,o,f, ,C,o,n,c,e,r,n|Twenty One Pilots",0.754,0.583,4.0,-7.34,0.0,0.0432,0.32,0.00015,0.144,0.77,122.012,4.0,220051.0
1312,6xZ5sJAKOVFHK99gQ9Ywml,TrusT,['7sOR7gk6XUlGnxj3p9F54k'],['half•alive'],2KSWrd22LGc0Hmqs2Z5i7z,"Now, Not Yet",2019-08-09,False,49.0,"TrusT|N,o,w,,, ,N,o,t, ,Y,e,t|half•alive",0.677,0.448,1.0,-9.414,0.0,0.0925,0.151,0.00121,0.0562,0.334,150.055,4.0,257120.0
1313,6y2XGihR2QPCm5qAZHbuwv,The Cuneiform Script,['5yn8jrJH5Z5PaGFStNUvgR'],['The Omnific'],3C6zhGAoUfC011I8GLhcUR,The Cuneiform Script,2017-06-12,False,15.0,"The Cuneiform Script|T,h,e, ,C,u,n,e,i,f,o,r,m, ,S,c,r,i,p,t|The Omnific",0.556,0.64,7.0,-6.55,1.0,0.0254,0.0534,0.882,0.111,0.21,135.029,4.0,199068.0
1314,6yCYlCVCYYXFNavzjwqBut,How Fragile,['5XMVfR85CUqujqUkN9c9VQ'],"['Time, The Valuator']",14wW0Q4v88iuvXMKrql6Ht,"How Fleeting, How Fragile",2018-08-03,False,15.0,"How Fragile|H,o,w, ,F,l,e,e,t,i,n,g,,, ,H,o,w, ,F,r,a,g,i,l,e|Time, The Valuator",0.362,0.716,9.0,-7.182,1.0,0.0453,0.00906,0.0364,0.077,0.0761,160.01,4.0,333526.0
1315,6ys3LWc7BbTKYDmw77lbjr,In the End,['03NbcaymsZzAUlEfBCUJ1L'],['Wake Child'],3tvz4eB9WOzDyBNWKCt2gV,In the End,2017-04-28,False,13.0,"In the End|I,n, ,t,h,e, ,E,n,d|Wake Child",0.266,0.584,4.0,-7.123,1.0,0.0519,0.251,0.000309,0.665,0.252,71.647,4.0,317733.0
1316,6ysbFhTicrdQ0FptATyOCE,Love You Long Time,['26AHtbjWKiwYzsoGoUZq53'],['Pentatonix'],5wGlP6EqF7akh6N3UGfKVZ,"PTX, Vol. 1",2012-06-26,False,35.0,"Love You Long Time|P,T,X,,, ,V,o,l,., ,1|Pentatonix",0.395,0.711,5.0,-5.385,0.0,0.0591,0.0326,0.0,0.0744,0.747,174.903,4.0,185333.0
1317,6yvTddeHmEiYG7FN8a5frz,Lift Off,"['1uiEZYehlNivdK3iQyAbye', '2rspptKP0lPBdlJJAJHqht', '3gTKlamoFhZeUOFykWBouS']","['Tom Misch', 'Yussef Dayes', 'Rocco Palladino']",6iOCv7oGL5sGi2aVnRz2BI,What Kinda Music,2020-04-24,False,47.0,"Lift Off|W,h,a,t, ,K,i,n,d,a, ,M,u,s,i,c|Tom Misch,Yussef Dayes,Rocco Palladino",0.488,0.567,1.0,-9.875,1.0,0.1,0.0307,0.842,0.0896,0.308,138.522,4.0,318939.0
1318,6yxobkt0REH26qbM4n9eDC,"Everyday I Have The Blues - Live at the Nokia Theatre, Los Angeles, CA - December 2007",['0hEurMDQu99nJRq8pTxO14'],['John Mayer'],4Dgxy95K9BWkDUvQPTaYBb,Where the Light Is: John Mayer Live In Los Angeles,2008,False,47.0,"Everyday I Have The Blues - Live at the Nokia Theatre, Los Angeles, CA - December 2007|W,h,e,r,e, ,t,h,e, ,L,i,g,h,t, ,I,s,:, ,J,o,h,n, ,M,a,y,e,r, ,L,i,v,e, ,I,n, ,L,o,s, ,A,n,g,e,l,e,s|John Mayer",0.356,0.607,0.0,-8.284,1.0,0.0438,0.00412,0.00379,0.934,0.456,98.272,4.0,254267.0
1319,6z0j07a1zgaoV2cFct4TWt,Final Tree,"['5yn8jrJH5Z5PaGFStNUvgR', '2VBxY4epl05bJtlDFuBlah']","['The Omnific', 'Jacob Umansky']",4uOmM26joUNcn5yhawTQ88,The Mind's Eye,2019-05-10,False,19.0,"Final Tree|T,h,e, ,M,i,n,d,',s, ,E,y,e|The Omnific,Jacob Umansky",0.512,0.756,7.0,-7.255,1.0,0.0255,0.472,0.883,0.0638,0.306,130.042,4.0,243157.0
1320,6z39NC4VSSweBHFg9kAoja,#1,['53XhwfbYqKCa1cC15pYq2q'],['Imagine Dragons'],6DdU5f52hpc2gfeLjK374Y,Mercury - Act 1,2021-09-03,False,69.0,"#1|M,e,r,c,u,r,y, ,-, ,A,c,t, ,1|Imagine Dragons",0.692,0.695,1.0,-4.448,1.0,0.109,0.0897,0.0,0.155,0.634,92.98,4.0,205041.0
1321,6zeTz2j5A9G6gEKi34ks05,On a Clear Day (You Can See Forever),['2VQmB7dgKLHJve0htcYfiQ'],['James Jackson Jazz Trio'],5pXFxobaToNeBHgCRV2YNr,Long Ago (and Far Away),2020-03-19,False,56.0,"On a Clear Day (You Can See Forever)|L,o,n,g, ,A,g,o, ,(,a,n,d, ,F,a,r, ,A,w,a,y,)|James Jackson Jazz Trio",0.691,0.179,7.0,-15.682,1.0,0.0373,0.842,0.931,0.0943,0.222,108.573,4.0,205872.0
1322,6zsFCfP4TK2J48tMYjb668,NbHD,"['5Pwc4xIPtQLFEnJriah9YJ', '6Jrxnp0JgqmeUX1veU591p']","['OneRepublic', 'Santigold']",30Ni9qg2MBeeZXybsMOQ7m,Oh My My,2016-12-02,False,46.0,"NbHD|O,h, ,M,y, ,M,y|OneRepublic,Santigold",0.547,0.804,1.0,-5.413,0.0,0.0424,0.0011,2.54e-06,0.687,0.343,97.005,4.0,224133.0
1323,701DK0It9f7iurRnzKvF0y,Helpless,['0hEurMDQu99nJRq8pTxO14'],['John Mayer'],0jZFu2tihRJ65iYAo0oOtP,The Search for Everything,2017-04-14,False,58.0,"Helpless|T,h,e, ,S,e,a,r,c,h, ,f,o,r, ,E,v,e,r,y,t,h,i,n,g|John Mayer",0.76,0.598,9.0,-5.838,0.0,0.0268,0.151,0.00259,0.0314,0.937,103.977,4.0,249120.0
1324,70AkbA3iCjatcgHegF76r1,Sweet Disco Times,"['1WlYYdGPxcxcmDVtIzTuhV', '5kcg3AWB22uwFWJWhpVfBV', '25sLKwKLfXqPXsSkmwimd6']","['Funky Times', 'Marti Fischer', 'Lukas Franz']",5pXfTNefx0UVx5kRb1SLMl,Sweet Disco Times,2020-05-13,False,36.0,"Sweet Disco Times|S,w,e,e,t, ,D,i,s,c,o, ,T,i,m,e,s|Funky Times,Marti Fischer,Lukas Franz",0.804,0.726,6.0,-4.591,0.0,0.0512,0.152,0.785,0.0653,0.787,113.983,4.0,214211.0
1325,70Cp0ukCMyWeJML77NGERU,Semi-Automatic,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],2r2r78NE05YjyHyVbVgqFn,Vessel,2013-01-08,False,60.0,"Semi-Automatic|V,e,s,s,e,l|Twenty One Pilots",0.78,0.716,6.0,-4.551,0.0,0.0439,0.0489,5.92e-06,0.0704,0.362,105.017,4.0,253680.0
1326,70Csb0kWvgFRfIhvbFLzzk,Wax & Wane,['5yn8jrJH5Z5PaGFStNUvgR'],['The Omnific'],6FJ2Q0jXDfx18xBz3AOGGi,Wax & Wane,2021-05-21,False,32.0,"Wax & Wane|W,a,x, ,&, ,W,a,n,e|The Omnific",0.555,0.904,4.0,-7.637,0.0,0.0452,0.0003,0.889,0.13,0.752,134.945,4.0,325707.0
1327,70oK6ePjILgOuBUzRDOfCR,Air Catcher,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],1Fexc96V24RL17Ko9VXUOM,Twenty One Pilots,2009-12-29,False,54.0,"Air Catcher|T,w,e,n,t,y, ,O,n,e, ,P,i,l,o,t,s|Twenty One Pilots",0.519,0.436,8.0,-8.064,1.0,0.0285,0.0731,0.0,0.107,0.133,109.962,4.0,254000.0
1328,70uSL3jEqP1yOGgq8nNDTJ,Don't Blame It On The Timing,['4bbW7o78JYMG9yuIZgPXD2'],['Shannon Lauren Callihan'],3QNADEr51LFBbTpvHYTFxf,Don't Blame It on the Timing,2020-04-24,False,37.0,"Don't Blame It On The Timing|D,o,n,',t, ,B,l,a,m,e, ,I,t, ,o,n, ,t,h,e, ,T,i,m,i,n,g|Shannon Lauren Callihan",0.623,0.473,7.0,-11.031,1.0,0.0535,0.339,0.0367,0.16,0.758,66.792,3.0,233531.0
1329,70ydUOibvX17LirnIwbIUt,Kicks,['1O1r2qVtIFqlTJoB4jsJKd'],['Miki Fiki'],3MfcQhvHUsYAztC6NQ23fk,Kicks,2019-08-09,False,35.0,"Kicks|K,i,c,k,s|Miki Fiki",0.838,0.449,7.0,-10.095,1.0,0.0874,0.0889,0.00033,0.286,0.939,87.541,4.0,181000.0
1330,71E83jKHQ7MQ7dOsj9WBPT,Crush,['4vGrte8FDu062Ntj0RsPiZ'],['Polyphia'],1Ki56K82avE7nTkZEyVIE7,Renaissance,2016-03-25,False,47.0,"Crush|R,e,n,a,i,s,s,a,n,c,e|Polyphia",0.51,0.882,2.0,-5.271,1.0,0.0585,0.00228,0.825,0.112,0.226,100.018,4.0,240600.0
1331,71FInSrQjDjPZh8byQySgS,Lazy Bird,['2VQmB7dgKLHJve0htcYfiQ'],['James Jackson Jazz Trio'],5pXFxobaToNeBHgCRV2YNr,Long Ago (and Far Away),2020-03-19,False,24.0,"Lazy Bird|L,o,n,g, ,A,g,o, ,(,a,n,d, ,F,a,r, ,A,w,a,y,)|James Jackson Jazz Trio",0.47,0.335,2.0,-15.586,1.0,0.0313,0.871,0.913,0.13,0.349,141.031,4.0,186402.0
1332,72POwwDG2h6KEtks8KZtfb,Save Yourself,"['69GGBxA162lTqCwzJG5jLp', '76M2Ekj8bG8W7X2nbx2CpF']","['The Chainsmokers', 'NGHTMRE']",3c7IGLGpCdyd8NdiOq5nT3,Sick Boy...Beach House,2018-11-16,False,52.0,"Save Yourself|S,i,c,k, ,B,o,y,.,.,.,B,e,a,c,h, ,H,o,u,s,e|The Chainsmokers,NGHTMRE",0.617,0.856,4.0,-5.222,0.0,0.0353,0.00101,0.00645,0.0893,0.103,146.021,4.0,210627.0
1333,72UCrt0G2z6QQkvzEw9dGQ,"Bold as Love - Live at the Nokia Theatre, Los Angeles, CA - December 2007",['0hEurMDQu99nJRq8pTxO14'],['John Mayer'],4Dgxy95K9BWkDUvQPTaYBb,Where the Light Is: John Mayer Live In Los Angeles,2008,False,46.0,"Bold as Love - Live at the Nokia Theatre, Los Angeles, CA - December 2007|W,h,e,r,e, ,t,h,e, ,L,i,g,h,t, ,I,s,:, ,J,o,h,n, ,M,a,y,e,r, ,L,i,v,e, ,I,n, ,L,o,s, ,A,n,g,e,l,e,s|John Mayer",0.385,0.596,1.0,-9.027,1.0,0.0818,0.05,0.000675,0.966,0.339,104.537,4.0,517973.0
1334,73NbHgUZ51H65Bfo2HFKUi,Whatever It Takes,['53XhwfbYqKCa1cC15pYq2q'],['Imagine Dragons'],51s30K7a36ORx6AAaPBRRY,Evolve,2017-06-23,False,82.0,"Whatever It Takes|E,v,o,l,v,e|Imagine Dragons",0.675,0.662,1.0,-4.989,1.0,0.0318,0.0392,0.0,0.128,0.536,134.936,4.0,201240.0
1335,73SpzrcaHk0RQPFP73vqVR,No Time To Die,['6qqNVTkY8uBg9cP3Jd7DAH'],['Billie Eilish'],5sXSHscDjBez8VF20cSyad,No Time To Die,2020-02-13,False,80.0,"No Time To Die|N,o, ,T,i,m,e, ,T,o, ,D,i,e|Billie Eilish",0.38,0.219,4.0,-13.273,0.0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,4.0,242265.0
1336,73lnNys5DP9GOM2YKqNkQz,Lovely (feat. Charlotte Buchholz),"['5XMVfR85CUqujqUkN9c9VQ', '6wkvIFk3Ao7Rjr2cUdJ8Kc']","['Time, The Valuator', 'Charlotte Buchholz']",2zXwjDE1op3goWSzN31I4G,Lovely (feat. Charlotte Buchholz),2019-12-13,False,49.0,"Lovely (feat. Charlotte Buchholz)|L,o,v,e,l,y, ,(,f,e,a,t,., ,C,h,a,r,l,o,t,t,e, ,B,u,c,h,h,o,l,z,)|Time, The Valuator,Charlotte Buchholz",0.512,0.871,4.0,-6.067,0.0,0.0649,0.0036,0.0,0.0853,0.181,115.041,4.0,238043.0
1337,73xYQWRzImNfVHhz0x9ETV,Forgot About You,['5Pwc4xIPtQLFEnJriah9YJ'],['OneRepublic'],0SrskI3mHcu5MzKeZNv2f6,Human (Deluxe),2021-08-27,False,51.0,"Forgot About You|H,u,m,a,n, ,(,D,e,l,u,x,e,)|OneRepublic",0.793,0.627,1.0,-5.689,1.0,0.0528,0.318,0.0,0.0696,0.544,142.91,4.0,173250.0
1338,74dV9eGDMuNsTZPo9WqCrA,Gold,['3FMbhaYng6VoeCltbwqmtG'],['Brika'],34cYYDpM7MRfa8h2svgWpJ,Voice Memos (Deluxe),2017-12-16,False,20.0,"Gold|V,o,i,c,e, ,M,e,m,o,s, ,(,D,e,l,u,x,e,)|Brika",0.559,0.532,1.0,-8.941,0.0,0.0385,0.118,0.00283,0.0755,0.0395,134.924,4.0,228240.0
1339,74qveXO6QQiYVqBx9J2nrZ,Little Less Polite,['19lQ2rJLlP71FOKESiMNJT'],['Ripe'],0Zm52FaBgJOYe6A12OwenG,Little Less Polite,2020-03-13,False,32.0,"Little Less Polite|L,i,t,t,l,e, ,L,e,s,s, ,P,o,l,i,t,e|Ripe",0.778,0.736,9.0,-6.295,0.0,0.0593,0.0084,0.000315,0.0835,0.537,119.992,4.0,262409.0
1340,75LltETkbWa2OKmJ1AEoM3,"Waiting On the World to Change - Live at the Nokia Theatre, Los Angeles, CA - December 2007",['0hEurMDQu99nJRq8pTxO14'],['John Mayer'],4Dgxy95K9BWkDUvQPTaYBb,Where the Light Is: John Mayer Live In Los Angeles,2008,False,48.0,"Waiting On the World to Change - Live at the Nokia Theatre, Los Angeles, CA - December 2007|W,h,e,r,e, ,t,h,e, ,L,i,g,h,t, ,I,s,:, ,J,o,h,n, ,M,a,y,e,r, ,L,i,v,e, ,I,n, ,L,o,s, ,A,n,g,e,l,e,s|John Mayer",0.544,0.91,2.0,-6.289,1.0,0.12,0.144,0.0,0.971,0.537,88.194,4.0,230800.0
1341,75RjfwNH2VJD3JaBYD0pYx,Angels / Your Love,"['1y71H4hNtnHG7LeU1Y47FO', '07d5etnpjriczFBB8pxmRe']","['Mr Jukes', 'BJ The Chicago Kid']",0eCjIr8lbky7Q2u1Mmd5GT,God First,2017-07-14,False,43.0,"Angels / Your Love|G,o,d, ,F,i,r,s,t|Mr Jukes,BJ The Chicago Kid",0.523,0.693,8.0,-4.93,0.0,0.0691,0.0243,0.0593,0.347,0.508,168.102,4.0,312020.0
1342,75SixhsPWyRRmtqHeffiXr,Alone Together,['4UXqAaa6dQYAk18Lv7PEgX'],['Fall Out Boy'],5jKMfS57mHTHzlSFGfPFxU,Save Rock And Roll,2013-01-01,False,60.0,"Alone Together|S,a,v,e, ,R,o,c,k, ,A,n,d, ,R,o,l,l|Fall Out Boy",0.552,0.915,4.0,-3.713,1.0,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,4.0,203413.0
1343,75Wpcg8OAyOHMwgdJCgRpe,I'll Take Another,['5I6ni4YWY0WJUs6rFqufxT'],['The Main Squeeze'],5cyZeEe7ZgIotRsl8ZIkbF,The Main Squeeze,2012-06-02,False,34.0,"I'll Take Another|T,h,e, ,M,a,i,n, ,S,q,u,e,e,z,e|The Main Squeeze",0.426,0.59,7.0,-6.084,0.0,0.0468,0.0416,0.00205,0.118,0.289,78.398,4.0,579080.0
1344,75lW6fLpTMTyrCNUCr66p2,Amy,['6dC0rIJNLSFZwqckLgXJ8p'],['Timeflies'],2xX0ZnW2kG0qpIjnvEVl8s,After Hours (Deluxe),2014-01-01,True,31.0,"Amy|A,f,t,e,r, ,H,o,u,r,s, ,(,D,e,l,u,x,e,)|Timeflies",0.633,0.771,7.0,-5.98,0.0,0.0369,0.0089,0.0,0.163,0.366,139.968,4.0,193293.0
1345,75uBEbCMX1PUImc5aLGahI,Sweet Divine,['5I6ni4YWY0WJUs6rFqufxT'],['The Main Squeeze'],34VbewsYHa86VxPznz90vp,Sweet Divine,2020-02-21,False,15.0,"Sweet Divine|S,w,e,e,t, ,D,i,v,i,n,e|The Main Squeeze",0.468,0.849,8.0,-5.188,0.0,0.148,0.00318,1.15e-06,0.132,0.563,155.82,4.0,182309.0
1346,76vMKwFtdDDCLcM6zXybjB,Say Amen (Saturday Night),['20JZFwl6HVl6yg8a4H3ZqK'],['Panic! At The Disco'],6ApYSpXF8GxZAgBTHDzYge,Pray for the Wicked,2018-06-22,False,66.0,"Say Amen (Saturday Night)|P,r,a,y, ,f,o,r, ,t,h,e, ,W,i,c,k,e,d|Panic! At The Disco",0.491,0.867,6.0,-2.313,0.0,0.103,0.167,0.0,0.458,0.602,167.965,4.0,189187.0
1347,773xZHHSHJvC1z3AAtWgH6,Ode to Sleep,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],2r2r78NE05YjyHyVbVgqFn,Vessel,2013-01-08,False,64.0,"Ode to Sleep|V,e,s,s,e,l|Twenty One Pilots",0.446,0.76,7.0,-3.608,1.0,0.0453,0.00891,0.000108,0.232,0.512,150.033,4.0,308388.0
1348,77vDHmiANW3JS2gNN5q7pI,Fall Away,['3YQKmKGau1PzlVlkL1iodx'],['Twenty One Pilots'],1Fexc96V24RL17Ko9VXUOM,Twenty One Pilots,2009-12-29,False,62.0,"Fall Away|T,w,e,n,t,y, ,O,n,e, ,P,i,l,o,t,s|Twenty One Pilots",0.816,0.766,5.0,-5.176,1.0,0.0565,0.238,0.0127,0.0893,0.696,120.011,4.0,182000.0
1349,78DwRIo6Vj6wqteyerGetr,The Heart of Life,['0hEurMDQu99nJRq8pTxO14'],['John Mayer'],1Xsprdt1q9rOzTic7b9zYM,Continuum,2006-09-11,False,63.0,"The Heart of Life|C,o,n,t,i,n,u,u,m|John Mayer",0.495,0.238,1.0,-11.026,1.0,0.03,0.958,0.0118,0.0875,0.357,175.958,4.0,198200.0
1350,78bsqObGFUD5ntweePBhIY,Van Horn,['1dWEYMPtNmvSVaDNLgB6NV'],['Saint Motel'],5aAfgCIEc9zBKbwFO6jixe,The Original Motion Picture Soundtrack,2021-06-25,False,56.0,"Van Horn|T,h,e, ,O,r,i,g,i,n,a,l, ,M,o,t,i,o,n, ,P,i,c,t,u,r,e, ,S,o,u,n,d,t,r,a,c,k|Saint Motel",0.642,0.806,8.0,-4.568,1.0,0.0421,0.00281,2.17e-05,0.186,0.43,124.514,4.0,161120.0
1351,78tro1rpoxmqjbjiRRRzoH,The End of All Things,['20JZFwl6HVl6yg8a4H3ZqK'],['Panic! At The Disco'],1hxraaWEf3wFnJxADf8Dge,"Too Weird to Live, Too Rare to Die!",2013-10-04,False,54.0,"The End of All Things|T,o,o, ,W,e,i,r,d, ,t,o, ,L,i,v,e,,, ,T,o,o, ,R,a,r,e, ,t,o, ,D,i,e,!|Panic! At The Disco",0.21,0.233,5.0,-11.636,0.0,0.0287,0.827,0.0039,0.129,0.095,88.679,5.0,211893.0
1352,797fEwjPjyNhkoQCHDkzne,Born,['5Pwc4xIPtQLFEnJriah9YJ'],['OneRepublic'],30Ni9qg2MBeeZXybsMOQ7m,Oh My My,2016-12-02,False,47.0,"Born|O,h, ,M,y, ,M,y|OneRepublic",0.251,0.843,7.0,-5.318,0.0,0.055,0.0715,3.99e-06,0.361,0.211,93.102,4.0,265893.0
1353,79H87DHga7uOxkvFRGa4a8,"I Don't Trust Myself (With Loving You) - Live at the Nokia Theatre, Los Angeles, CA - December 2007",['0hEurMDQu99nJRq8pTxO14'],['John Mayer'],4Dgxy95K9BWkDUvQPTaYBb,Where the Light Is: John Mayer Live In Los Angeles,2008,False,49.0,"I Don't Trust Myself (With Loving You) - Live at the Nokia Theatre, Los Angeles, CA - December 2007|W,h,e,r,e, ,t,h,e, ,L,i,g,h,t, ,I,s,:, ,J,o,h,n, ,M,a,y,e,r, ,L,i,v,e, ,I,n, ,L,o,s, ,A,n,g,e,l,e,s|John Mayer",0.605,0.487,9.0,-8.266,0.0,0.0347,0.441,0.00591,0.942,0.462,83.945,4.0,524893.0
1354,7A2dius6RtCZDWbJmNe6gQ,Broke,['1CFCsEqKrCyvAFKOATQHiW'],['Lecrae'],5DPZqC3ySZkJClCvZlIq6K,All Things Work Together,2017-09-22,False,44.0,"Broke|A,l,l, ,T,h,i,n,g,s, ,W,o,r,k, ,T,o,g,e,t,h,e,r|Lecrae",0.74,0.651,0.0,-4.932,1.0,0.242,0.0346,1.02e-06,0.123,0.176,120.106,4.0,179880.0
1355,7AtsEX4pJqmAaIajlMwaPU,"Neon - Live at the Nokia Theatre, Los Angeles, CA - December 2007",['0hEurMDQu99nJRq8pTxO14'],['John Mayer'],4Dgxy95K9BWkDUvQPTaYBb,Where the Light Is: John Mayer Live In Los Angeles,2008,False,55.0,"Neon - Live at the Nokia Theatre, Los Angeles, CA - December 2007|W,h,e,r,e, ,t,h,e, ,L,i,g,h,t, ,I,s,:, ,J,o,h,n, ,M,a,y,e,r, ,L,i,v,e, ,I,n, ,L,o,s, ,A,n,g,e,l,e,s|John Mayer",0.435,0.548,0.0,-12.525,0.0,0.0786,0.48,0.000103,0.949,0.497,83.622,3.0,355733.0
1356,7C8VVj1kpwPwyT4aMejIXp,We Have Time,['30DhU7BDmF4PH0JVhu8ZRg'],['Sabrina Claudio'],2ICdqEf91Kc9FwdlLtB748,About Time,2017-10-05,False,45.0,"We Have Time|A,b,o,u,t, ,T,i,m,e|Sabrina Claudio",0.611,0.355,0.0,-7.577,0.0,0.154,0.726,0.0,0.104,0.221,85.112,4.0,199311.0
